"","ARG_RGDP_EXT","AUS_RGDP_EXT","AUT_RGDP_EXT","BEL_RGDP_EXT","BRA_RGDP_EXT","BUL_RGDP_EXT","CAN_RGDP_EXT","CHE_RGDP_EXT","CHL_RGDP_EXT","CHN_RGDP_EXT","COL_RGDP_EXT","CRO_RGDP_EXT","CZE_RGDP_EXT","DEN_RGDP_EXT","DEU_RGDP_EXT","ESP_RGDP_EXT","EUR_RGDP_EXT","FIN_RGDP_EXT","FRA_RGDP_EXT","GBR_RGDP_EXT","GRE_RGDP_EXT","HKG_RGDP_EXT","HUN_RGDP_EXT","ICE_RGDP_EXT","IDN_RGDP_EXT","IND_RGDP_EXT","IRE_RGDP_EXT","ISE_RGDP_EXT","ITA_RGDP_EXT","JPN_RGDP_EXT","KOR_RGDP_EXT","MAL_RGDP_EXT","MEX_RGDP_EXT","NLD_RGDP_EXT","NOR_RGDP_EXT","NZD_RGDP_EXT","PER_RGDP_EXT","PHP_RGDP_EXT","POL_RGDP_EXT","POR_RGDP_EXT","ROM_RGDP_EXT","RUS_RGDP_EXT","SAF_RGDP_EXT","SAR_RGDP_EXT","SGP_RGDP_EXT","SWE_RGDP_EXT","TAW_RGDP_EXT","THA_RGDP_EXT","TUR_RGDP_EXT","URU_RGDP_EXT","USA_RGDP_EXT","VTN_RGDP_EXT"
"1969-01-01",1.75438606506839,2.14682253050714,1.20825625336491,1.93361940102964,3.0690222353928,NA,2.48610048318258,2.25218257139775,NA,1.58652019811052,2.26227278816803,NA,NA,NA,3.00557559085332,3.24968240741016,2.70331261959541,NA,2.80395312805548,1.72973357626182,2.86433604256976,1.8563218609976,NA,NA,1.22507817807325,1.96847863911801,1.60977627641654,NA,2.67018187080069,4.74898264280492,2.80971851895313,2.03057778191279,2.97464802635851,2.29070766998957,2.01675657140031,1.80938509722636,2.64912539948176,2.84438171830212,NA,2.6381920430786,2.02150109090607,NA,2.50669492875258,NA,1.54593329432417,1.45894970414201,2.98768595637066,2.41052106836458,3.15688320489996,1.34237527981291,2.42535153019024,NA

"1969-02-01",1.75438606506839,2.14682253050714,1.21656216866127,1.93361940102964,3.0690222353928,NA,2.48610048318258,2.25218257139775,NA,1.58652019811052,2.26227278816803,NA,NA,NA,3.00557559085332,3.24968240741016,2.70331261959541,NA,2.80395312805548,1.72973357626182,2.86433604256976,1.8563218609976,NA,NA,1.22507817807325,1.96847863911801,1.60977627641654,NA,2.67018187080069,4.74898264280492,2.80971851895313,2.03057778191279,2.97464802635851,2.29070766998957,2.01675657140031,1.80938509722636,2.64912539948176,2.84438171830212,NA,2.6381920430786,2.02150109090607,NA,2.50669492875258,NA,1.54593329432417,1.45894970414201,2.98768595637066,2.41052106836458,3.15688320489996,1.34237527981291,2.42535153019024,NA

"1969-03-01",1.7945873118918,2.14682253050714,1.22507436866844,1.9668283768922,3.14191153056048,NA,2.48610048318258,2.19826639896194,NA,1.63461597263016,2.29948631854135,NA,NA,NA,3.08088109570891,3.36593834233607,2.74876245811709,NA,2.80395312805548,1.72973357626182,2.93960326704606,1.90824695958511,NA,NA,1.22699635850588,2.02359693161211,1.63372508259868,NA,2.71176352427507,4.79147181992569,2.80971851895313,2.05616928927099,3.01335837074383,2.29859306644392,2.04887285411533,1.86871780645057,2.67405672332654,2.826079489229,NA,2.62190132034262,2.05630296639758,NA,2.50669492875258,NA,1.53598595669982,1.45266272189349,2.96846163341141,2.462671769938,3.19625476414474,1.36536915969299,2.42535153019024,NA

"1969-04-01",1.7945873118918,2.18936878297836,1.23158894684975,1.9668283768922,3.14191153056048,NA,2.4980582283118,2.19826639896194,NA,1.63461597263016,2.29948631854135,NA,NA,NA,3.08088109570891,3.36593834233607,2.74876245811709,NA,2.86236255057988,1.74247748622892,2.93960326704606,1.90824695958511,NA,NA,1.22699635850588,2.02359693161211,1.63372508259868,NA,2.71176352427507,4.79147181992569,2.91280730206298,2.05616928927099,3.01335837074383,2.29859306644392,2.04887285411533,1.86871780645057,2.67405672332654,2.826079489229,NA,2.62190132034262,2.05630296639758,NA,2.50458445860553,NA,1.53598595669982,1.45266272189349,2.96846163341141,2.462671769938,3.19625476414474,1.36536915969299,2.43320926385443,NA

"1969-05-01",1.7945873118918,2.18936878297836,1.24553558091131,1.9668283768922,3.14191153056048,NA,2.4980582283118,2.19826639896194,NA,1.63461597263016,2.29948631854135,NA,NA,NA,3.08088109570891,3.36593834233607,2.74876245811709,NA,2.86236255057988,1.74247748622892,2.93960326704606,1.90824695958511,NA,NA,1.22699635850588,2.02359693161211,1.63372508259868,NA,2.71176352427507,4.79147181992569,2.91280730206298,2.05616928927099,3.01335837074383,2.29859306644392,2.04887285411533,1.86871780645057,2.67405672332654,2.826079489229,NA,2.62190132034262,2.05630296639758,NA,2.50458445860553,NA,1.53598595669982,1.45266272189349,2.96846163341141,2.462671769938,3.19625476414474,1.36536915969299,2.43320926385443,NA

"1969-06-01",1.8347885587152,2.18936878297836,1.26372748900444,2.00003735275476,3.21480082572816,NA,2.4980582283118,2.27583001544855,NA,1.68271174714979,2.33669984891467,NA,NA,NA,3.12074871592657,3.35387404720225,2.79162077462091,NA,2.86236255057988,1.74247748622892,3.01403418902815,1.96017205817262,NA,NA,1.22891453893851,2.07871522410621,1.6576738887808,NA,2.7603820729528,4.93037874512816,2.91280730206298,2.08176079662919,3.0508590168671,2.3347344668597,2.07368998166785,1.90967312786195,2.69898804717132,2.88206277815849,NA,2.61737611958261,2.0911048418891,NA,2.50458445860553,NA,1.56641310708016,1.49075443786982,3.02726544481613,2.51482247151142,3.23383670706021,1.38836303957307,2.43320926385443,NA

"1969-07-01",1.8347885587152,2.22561782370061,1.27362191024408,2.00003735275476,3.21480082572816,NA,2.5243930301884,2.27583001544855,NA,1.68271174714979,2.33669984891467,NA,NA,NA,3.12074871592657,3.35387404720225,2.79162077462091,NA,2.90133726439928,1.7521743870278,3.01403418902815,1.96017205817262,NA,NA,1.22891453893851,2.07871522410621,1.6576738887808,NA,2.7603820729528,4.93037874512816,3.1328908704183,2.08176079662919,3.0508590168671,2.3347344668597,2.07368998166785,1.90967312786195,2.69898804717132,2.88206277815849,NA,2.61737611958261,2.0911048418891,NA,2.61896554521174,NA,1.56641310708016,1.49075443786982,3.02726544481613,2.51482247151142,3.23383670706021,1.38836303957307,2.44830438378826,NA

"1969-08-01",1.8347885587152,2.22561782370061,1.29467560476485,2.00003735275476,3.21480082572816,NA,2.5243930301884,2.27583001544855,NA,1.68271174714979,2.33669984891467,NA,NA,NA,3.12074871592657,3.35387404720225,2.79162077462091,NA,2.90133726439928,1.7521743870278,3.01403418902815,1.96017205817262,NA,NA,1.22891453893851,2.07871522410621,1.6576738887808,NA,2.7603820729528,4.93037874512816,3.1328908704183,2.08176079662919,3.0508590168671,2.3347344668597,2.07368998166785,1.90967312786195,2.69898804717132,2.88206277815849,NA,2.61737611958261,2.0911048418891,NA,2.61896554521174,NA,1.56641310708016,1.49075443786982,3.02726544481613,2.51482247151142,3.23383670706021,1.38836303957307,2.44830438378826,NA

"1969-09-01",1.87498980553861,2.22561782370061,1.29249485140174,2.03324632861731,3.28769012089584,NA,2.5243930301884,2.37041979165173,NA,1.73080752166943,2.37391337928799,NA,NA,NA,3.18793303888595,3.41638903107751,2.83330875179411,NA,2.90133726439928,1.7521743870278,3.08093838856263,2.01209715676014,NA,NA,1.23083271937114,2.13383351660031,1.67329267542133,NA,2.76741896815615,5.04804108177028,3.1328908704183,2.10735230398739,3.09803724908669,2.38927512566898,2.09047803854161,1.93225106146055,2.72391937101609,2.92943325340653,NA,2.66805836809458,2.12590671738062,NA,2.61896554521174,NA,1.59215915740199,1.54807692307692,3.07702251600475,2.56697317308484,3.273208266305,1.41135691945315,2.44830438378826,NA

"1969-10-01",1.87498980553861,2.27688857681314,1.31040173617193,2.03324632861731,3.28769012089584,NA,2.55994897880644,2.37041979165173,NA,1.73080752166943,2.37391337928799,NA,NA,NA,3.18793303888595,3.41638903107751,2.83330875179411,NA,2.94512552836234,1.76102718393548,3.08093838856263,2.01209715676014,NA,NA,1.23083271937114,2.13383351660031,1.67329267542133,NA,2.76741896815615,5.04804108177028,3.20720658563961,2.10735230398739,3.09803724908669,2.38927512566898,2.09047803854161,1.93225106146055,2.72391937101609,2.92943325340653,NA,2.66805836809458,2.12590671738062,NA,2.58360984077853,NA,1.59215915740199,1.54807692307692,3.07702251600475,2.56697317308484,3.273208266305,1.41135691945315,2.43775847808106,NA

"1969-11-01",1.87498980553861,2.27688857681314,1.31633446532574,2.03324632861731,3.28769012089584,NA,2.55994897880644,2.37041979165173,NA,1.73080752166943,2.37391337928799,NA,NA,NA,3.18793303888595,3.41638903107751,2.83330875179411,NA,2.94512552836234,1.76102718393548,3.08093838856263,2.01209715676014,NA,NA,1.23083271937114,2.13383351660031,1.67329267542133,NA,2.76741896815615,5.04804108177028,3.20720658563961,2.10735230398739,3.09803724908669,2.38927512566898,2.09047803854161,1.93225106146055,2.72391937101609,2.92943325340653,NA,2.66805836809458,2.12590671738062,NA,2.58360984077853,NA,1.59215915740199,1.54807692307692,3.07702251600475,2.56697317308484,3.273208266305,1.41135691945315,2.43775847808106,NA

"1969-12-01",1.91519105236202,2.27688857681314,1.31220414051151,2.06699093312282,3.36057941606353,NA,2.55994897880644,2.36521735396056,NA,1.77890329618907,2.41112690966132,NA,NA,NA,3.23666013026307,3.45477542468512,2.85601087500254,NA,2.94512552836234,1.76102718393548,3.14031586564949,2.06402225534765,NA,NA,1.23275089980377,2.18895180909442,1.68266394740565,NA,2.7111238065293,5.24577917529381,3.20720658563961,2.13294381134559,3.15489306740261,2.46090081012935,2.09996694025287,1.93645160724632,2.74885069486087,2.99618255943784,NA,2.73865149995054,2.16070859287213,NA,2.58360984077853,NA,1.62843768285547,1.55917159763314,3.14713475267961,2.61912387465826,3.31257982554978,1.43435079933324,2.43775847808106,NA

"1970-01-01",1.91519105236202,2.32417491230995,1.30837207128176,2.06699093312282,3.36057941606353,NA,2.57611077363282,2.36521735396056,NA,1.77890329618907,2.41112690966132,NA,NA,NA,3.23666013026307,3.45477542468512,2.85601087500254,NA,2.99071887362927,1.75012589099916,3.14031586564949,2.06402225534765,NA,NA,1.23275089980377,2.18895180909442,1.68266394740565,NA,2.7111238065293,5.24577917529381,3.14936624671439,2.13294381134559,3.15489306740261,2.46090081012935,2.09996694025287,1.93645160724632,2.74885069486087,2.99618255943784,NA,2.73865149995054,2.16070859287213,NA,2.63922819041148,NA,1.62843768285547,1.55917159763314,3.14713475267961,2.61912387465826,3.31257982554978,1.43435079933324,2.43341604631928,NA

"1970-02-01",1.91519105236202,2.32417491230995,1.33629585444428,2.06699093312282,3.36057941606353,NA,2.57611077363282,2.36521735396056,NA,1.77890329618907,2.41112690966132,NA,NA,NA,3.23666013026307,3.45477542468512,2.85601087500254,NA,2.99071887362927,1.75012589099916,3.14031586564949,2.06402225534765,NA,NA,1.23275089980377,2.18895180909442,1.68266394740565,NA,2.7111238065293,5.24577917529381,3.14936624671439,2.13294381134559,3.15489306740261,2.46090081012935,2.09996694025287,1.93645160724632,2.74885069486087,2.99618255943784,NA,2.73865149995054,2.16070859287213,NA,2.63922819041148,NA,1.62843768285547,1.55917159763314,3.14713475267961,2.61912387465826,3.31257982554978,1.43435079933324,2.43341604631928,NA

"1970-03-01",1.93049681280359,2.32417491230995,1.35509318543483,2.10019990898539,3.44795451463357,NA,2.57611077363282,2.41251224206215,NA,1.8350535234876,2.4533982625712,NA,NA,NA,3.23666013026307,3.51948391676653,2.88991699200575,NA,2.99071887362927,1.75012589099916,3.17209536042835,2.11270204215142,NA,NA,1.2557690650925,2.19742388734198,1.71077776335859,NA,2.87361211395226,5.40593068905667,3.14936624671439,2.16395335134421,3.21295858398057,2.42410229334237,2.10142677128537,1.92227476521931,2.7890693723208,3.05862545862844,NA,2.8192000734785,2.20721118853793,NA,2.63922819041148,NA,1.6623756582797,1.58025147928994,3.21272361924643,2.86828826659968,3.35195138479457,1.44800123192312,2.43341604631928,NA

"1970-04-01",1.93049681280359,2.37093457191503,1.35915467192039,2.10019990898539,3.44795451463357,NA,2.57505976120853,2.41251224206215,NA,1.8350535234876,2.4533982625712,NA,NA,NA,3.36535041965022,3.51948391676653,2.88991699200575,NA,3.04002767791333,1.79101345997277,3.17209536042835,2.11270204215142,NA,NA,1.2557690650925,2.19742388734198,1.71077776335859,NA,2.87361211395226,5.40593068905667,3.27897254024366,2.16395335134421,3.21295858398057,2.42410229334237,2.10142677128537,1.92227476521931,2.7890693723208,3.05862545862844,NA,2.8192000734785,2.20721118853793,NA,2.69307715598176,NA,1.6623756582797,1.58025147928994,3.21272361924643,2.86828826659968,3.35195138479457,1.44800123192312,2.43775847808106,NA

"1970-05-01",1.93049681280359,2.37093457191503,1.38606520717114,2.10019990898539,3.44795451463357,NA,2.57505976120853,2.41251224206215,NA,1.8350535234876,2.4533982625712,NA,NA,NA,3.36535041965022,3.51948391676653,2.88991699200575,NA,3.04002767791333,1.79101345997277,3.17209536042835,2.11270204215142,NA,NA,1.2557690650925,2.19742388734198,1.71077776335859,NA,2.87361211395226,5.40593068905667,3.27897254024366,2.16395335134421,3.21295858398057,2.42410229334237,2.10142677128537,1.92227476521931,2.7890693723208,3.05862545862844,NA,2.8192000734785,2.20721118853793,NA,2.69307715598176,NA,1.6623756582797,1.58025147928994,3.21272361924643,2.86828826659968,3.35195138479457,1.44800123192312,2.43775847808106,NA

"1970-06-01",1.94580257324517,2.37093457191503,1.37107793599054,2.13340888484793,3.53532961320361,NA,2.57505976120853,2.4408891749231,NA,1.89120375078614,2.49566961548108,NA,NA,NA,3.36535041965022,3.5249676872819,2.95478132144712,NA,3.04002767791333,1.79101345997277,3.28834140711951,2.16138182895519,NA,NA,1.27878723038122,2.20589596558955,1.70036523893157,NA,2.89472279956233,5.47129865385784,3.27897254024366,2.19496289134284,3.2698144022965,2.49047104683318,2.10945584196413,1.9175491512103,2.82928804978073,3.11999175610884,NA,2.90336880761447,2.25371378420373,NA,2.69307715598176,NA,1.69572849619661,1.59208579881657,3.27718164328622,3.1174526585411,3.39132294403935,1.46165166451301,2.43775847808106,NA

"1970-07-01",1.94580257324517,2.36603419622674,1.39027669458247,2.13340888484793,3.53532961320361,NA,2.60133507181584,2.4408891749231,NA,1.89120375078614,2.49566961548108,NA,NA,NA,3.42846827275564,3.5249676872819,2.95478132144712,NA,3.07113524571669,1.8089146388361,3.28834140711951,2.16138182895519,NA,NA,1.27878723038122,2.20589596558955,1.70036523893157,NA,2.89472279956233,5.47129865385784,3.29246665797189,2.19496289134284,3.2698144022965,2.49047104683318,2.10945584196413,1.9175491512103,2.82928804978073,3.11999175610884,NA,2.90336880761447,2.25371378420373,NA,2.6619850276032,NA,1.69572849619661,1.59208579881657,3.27718164328622,3.1174526585411,3.39132294403935,1.46165166451301,2.45926385442515,NA

"1970-08-01",1.94580257324517,2.36603419622674,1.39489918904816,2.13340888484793,3.53532961320361,NA,2.60133507181584,2.4408891749231,NA,1.89120375078614,2.49566961548108,NA,NA,NA,3.42846827275564,3.5249676872819,2.95478132144712,NA,3.07113524571669,1.8089146388361,3.28834140711951,2.16138182895519,NA,NA,1.27878723038122,2.20589596558955,1.70036523893157,NA,2.89472279956233,5.47129865385784,3.29246665797189,2.19496289134284,3.2698144022965,2.49047104683318,2.10945584196413,1.9175491512103,2.82928804978073,3.11999175610884,NA,2.90336880761447,2.25371378420373,NA,2.6619850276032,NA,1.69572849619661,1.59208579881657,3.27718164328622,3.1174526585411,3.39132294403935,1.46165166451301,2.45926385442515,NA

"1970-09-01",1.96110833368674,2.36603419622674,1.40037665038509,2.15858343106633,3.62270471177366,NA,2.60133507181584,2.47494149435624,NA,1.94735397808467,2.53794096839097,NA,NA,NA,3.42846827275564,3.54361250703417,3.0022965498423,NA,3.07113524571669,1.8089146388361,3.35106409418308,2.21006161575896,NA,NA,1.30180539566994,2.21436804383711,1.70140649137427,NA,2.95293711442645,5.61837657466047,3.29246665797189,2.22597243134147,3.30973444494385,2.52858379636255,2.12405415228914,1.92332490166575,2.86950672724066,3.11353214584773,NA,2.92146961065444,2.30021637986953,NA,2.6619850276032,NA,1.69221767115272,1.63868343195266,3.27039658812412,3.36661705048252,3.43248411961343,1.47530209710289,2.45926385442515,NA

"1970-10-01",1.96110833368674,2.37732337947126,1.39963767753399,2.15858343106633,3.62270471177366,NA,2.60571759532091,2.47494149435624,NA,1.94735397808467,2.53794096839097,NA,NA,NA,3.45710507647939,3.54361250703417,3.0022965498423,NA,3.11170444802118,1.82452026687336,3.35106409418308,2.21006161575896,NA,NA,1.30180539566994,2.21436804383711,1.70140649137427,NA,2.95293711442645,5.61837657466047,3.54777614993172,2.22597243134147,3.30973444494385,2.52858379636255,2.12405415228914,1.92332490166575,2.86950672724066,3.11353214584773,NA,2.92146961065444,2.30021637986953,NA,2.7556451345838,NA,1.69221767115272,1.63868343195266,3.27039658812412,3.36661705048252,3.43248411961343,1.47530209710289,2.43403639371382,NA

"1970-11-01",1.96110833368674,2.37732337947126,1.41257508025015,2.15858343106633,3.62270471177366,NA,2.60571759532091,2.47494149435624,NA,1.94735397808467,2.53794096839097,NA,NA,NA,3.45710507647939,3.54361250703417,3.0022965498423,NA,3.11170444802118,1.82452026687336,3.35106409418308,2.21006161575896,NA,NA,1.30180539566994,2.21436804383711,1.70140649137427,NA,2.95293711442645,5.61837657466047,3.54777614993172,2.22597243134147,3.30973444494385,2.52858379636255,2.12405415228914,1.92332490166575,2.86950672724066,3.11353214584773,NA,2.92146961065444,2.30021637986953,NA,2.7556451345838,NA,1.69221767115272,1.63868343195266,3.27039658812412,3.36661705048252,3.43248411961343,1.47530209710289,2.43403639371382,NA

"1970-12-01",1.97641409412832,2.37732337947126,1.43508669028068,2.17465229035467,3.7100798103437,NA,2.60571759532091,2.48487342085758,NA,2.00350420538321,2.58021232130085,NA,NA,NA,3.45710507647939,3.57103135961103,3.03034967921197,NA,3.11170444802118,1.82452026687336,3.33182913681693,2.25874140256274,NA,NA,1.32482356095867,2.22284012208468,1.71077776335859,NA,2.95613570315524,5.60040038434014,3.54777614993172,2.2569819713401,3.33271871192262,2.58049598968704,2.14522170226041,1.93802681191599,2.90972540470059,3.12860456979029,NA,2.97396193947041,2.34671897553533,NA,2.7556451345838,NA,1.70040959625512,1.64644970414201,3.28622838350232,3.61578144242394,3.47722452784616,1.48895252969278,2.43403639371382,NA

"1971-01-01",1.97641409412832,2.40606156399838,1.4635212583032,2.17465229035467,3.7100798103437,NA,2.59011105234132,2.48487342085758,NA,2.00350420538321,2.58021232130085,NA,NA,NA,3.39094821563187,3.57103135961103,3.03034967921197,NA,3.16137426856601,1.81408220168221,3.33182913681693,2.25874140256274,NA,NA,1.32482356095867,2.22284012208468,1.71077776335859,NA,2.95613570315524,5.60040038434014,3.57244998728944,2.2569819713401,3.33271871192262,2.58049598968704,2.14522170226041,1.93802681191599,2.90972540470059,3.12860456979029,NA,2.97396193947041,2.34671897553533,NA,2.79646887530711,NA,1.70040959625512,1.64644970414201,3.28622838350232,3.61578144242394,3.47722452784616,1.48895252969278,2.49917287014062,NA

"1971-02-01",1.97641409412832,2.40606156399838,1.45299416811322,2.17465229035467,3.7100798103437,NA,2.59011105234132,2.48487342085758,NA,2.00350420538321,2.58021232130085,NA,NA,NA,3.39094821563187,3.57103135961103,3.03034967921197,NA,3.16137426856601,1.81408220168221,3.33182913681693,2.25874140256274,NA,NA,1.32482356095867,2.22284012208468,1.71077776335859,NA,2.95613570315524,5.60040038434014,3.57244998728944,2.2569819713401,3.33271871192262,2.58049598968704,2.14522170226041,1.93802681191599,2.90972540470059,3.12860456979029,NA,2.97396193947041,2.34671897553533,NA,2.79646887530711,NA,1.70040959625512,1.64644970414201,3.28622838350232,3.61578144242394,3.47722452784616,1.48895252969278,2.49917287014062,NA

"1971-03-01",1.99500247113744,2.40606156399838,1.44852429607857,2.190721149643,3.81488952621084,NA,2.59011105234132,2.51277740483751,NA,2.02858806587394,2.61866216885425,NA,NA,NA,3.39094821563187,3.59954696629096,3.01254580355966,NA,3.16137426856601,1.81408220168221,3.41880459621174,2.29992523841236,1.01549999552207,NA,1.34802458963642,2.2329332602015,1.72743780244181,NA,2.94078247725702,5.65106055706106,3.57244998728944,2.38637259560525,3.35570297890139,2.59363831711096,2.17295849187792,1.9632300866307,2.94311842571759,3.16628562964668,1.01853781689913,2.97305689931843,2.42298733557946,NA,2.79646887530711,NA,1.72088940901112,1.62832840236686,3.32580787194781,3.66063797065494,3.52017531974955,1.48939881093209,2.49917287014062,1.00951233060065
