Country,Code,Title,Order,transType,transPer,chartLine,BOP_Adj,VertLine1,VertLine2,y1,y2,Freq,Table,Include
HUN,HUN_PRIVATE_CREDIT_BIL_LOC_NSA,Credit: Total Private (6m),5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_CPI_INDEX_SA,Inflation: Headline,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_INFEXP_EXP_12M,Inflation: Inflation Exp (12 M),6,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_CPI_CORE_SA,Inflation: Core,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

COL,COL_CAI_GS,Activity: CAI,1,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_RSALES_NOM_EX_AUTO_FUELS_INDEX_SA,Demand: Retail Sales: Nominal,2.1,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_RSALES_NOM_INC_AUTO_LOC_SA,Demand: Retail Sales: Nominal (w Auto),2.2,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_RSALES_REAL_EX_AUTOS_FUELS_SA,Demand: Retail Sales: Real,2.3,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_CONS_EXP_SA,Demand: Consumer Confidence: Exp,2.4,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_CONS_CONF_PER_NSA,Demand: Consumer Confidence,2.5,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_BUS_CONF_NSA,Production: Business Conf,3.1,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_BUS_CONF_INDUS_OBAL_NSA,Production: Business Conf: Indus,3.2,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_IP_MANU_SA,Production: IP: Manu,3.3,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_PMI_MANU_IHS_SA,Production: PMI manu,3.4,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_CU_TOTAL_SA,Production: Cap Util,3.5,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_EMPL_LEVEL_SA,Employment: NFP,4.1,lvlChg,12,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_URATE_SA,Employment: UE Rate,4.2,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_WAGES_INDEX_SA,Employment: Wages,4.3,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_BP_RES_AREA_UNITS_SA,Housing: Building Permits,5.1,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_BP_AREA_UNITS_SA,Housing: Building Permits 2,5.2,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_HOUS_HPI_NOM_INDEX_NSA,Housing: Home Prices,5.3,perChg,4,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_HH_CREDIT_CONS_BIL_LOC_NSA,Credit: Consumer,6.1,lvlChg,12,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_HH_CREDIT_MORT_BIL_LOC_NSA,Credit: Mortgage,6.2,lvlChg,12,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_PRIVATE_CREDIT_BIL_LOC_NSA,Credit: Total Private,6.3,lvlChg,12,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_CPI_CORE_SA,Inflation: Core,7.1,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_CPI_INDEX_SA,Inflation: Headline,7.2,perChg,6,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_INFEXP_AVG_EXP_12M,Inflation: Expectations,7.3,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

COL,COL_BOP_CA_GDP_SA,Current Account,7.3,nt,nt,ave,1,2014-04-01,2016-11-01,nlim,nlim,m,growth,1

CHE,CHE_LDI_LEAD_SA,Current Activity: Swiss Composite Activity,0.11,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_RSALES_NOM_EX_AUTO_FUELS_INDEX_SWDA,"Demand: Nominal Retail Sales: Ex Auto/Fuels (6m %, ann)",1.1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_RSALES_REAL_EX_AUTO_FUELS_INDEX_SWDA,"Demand: Real Retail Sales: Ex Auto/Fuels (6m %, ann)",1.3,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_CONS_CONF_OBAL_NSA,Demand: Consumer Confidence: Overall,1.4,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_CONS_EXP_OBAL_SA,Demand: Consumer Confidence: Expectations,1.5,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_RSALES_NOM_EX_AUTO_SA,Demand: Nominal Retail Sales: Ex Auto,1.11,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_RSALES_REAL_EX_AUTOS_SA,Demand: Real Retail Sales: Ex Auto,1.2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_HOUS_HPI_NOM_INDEX_SA,"Housing: Home Prices (6m, ann)",4.1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_PMI_MANU_IHS_SA,Production: PMI: Manu,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_PMI_SA,Production: PMI: Headline,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_BUS_CONF_OBAL_SA,Production: Business Confidence,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_IP_EX_CONS_SA,Production: IP: Ex Construction,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_CU_MANU_SA,Capacity Utilization,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_URATE_SA,Employment: UE Rate,3,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_ULC_EARLY_EST_INDEX_SA,Employment: Unit Labor Cost (6m),3,perChg,2,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_WAGES_YOY_LOC_NSA,Employment: Wages (yoy),3,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_PRIVATE_CREDIT_MIL_LOC_SA,Credit: Total Private (12m),5,lvlChg,12,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_CPI_INDEX_SA,Inflation: Headline Inflation (6m),6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_CPI_CORE_SA,Inflation: Core CPI (6m): Overall,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_CPI_CORE_X_ENERGY_SA,Inflation: Core CPI (6m): X Energy,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_INFEXP_ANN_BUS_EXP_12M,Inflation: Expectations: 12m,6,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_INFEXP_ANN_BUS_EXP_5Y,Inflation: Expectations: 5y,6,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

CHE,CHE_BOP_CA_GDP_SA,Current Account: Total (%GDP),1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_TB_GOODS_GDP,Current Account: Trade Balance,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_TB_GOODS_NONCMD_TO_NGDP,Trade: Non CMD Balance,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_EXPORTS_GOODS_NONCMD_TO_NGDP,Trade Balance: Exports: Non Commodity,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_IMPORTS_GOODS_NONCMD_TO_NGDP,Trade Balance: Imports: Non Commodity,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_TB_CMD_TO_NGDP,Trade: CMD Balance,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_EXPORTS_CMD_TO_NGDP,Trade: Exports: Commodity,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_IMPORTS_CMD_TO_NGDP,Trade: Imports: Commodity,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_CA_PRIMEINC_NET_GDP_NSA,Current Account: Primary Income,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_CA_SECONDARYINC_NET_GDP_NSA,Current Account: Secondary Income,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_CA_TB_NET_GOODS_GDP_SA,Current Account: Net Trade: Goods,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_CA_TB_NET_SERV_GDP_SA,Current Account: Net Trade: Services,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_CA_TB_EXPORTS_GOODS_GDP_SA,Current Account: Exports: Goods,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_CA_TB_EXPORTS_SERV_GDP_SA,Current Account: Exports: Services,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_CA_TB_IMPORTS_GOODS_GDP_SA,Current Account: Imports: Goods,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_CA_TB_IMPORTS_SERV_GDP_SA,Current Account: Imports: Services,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_FDI_NET_GDP_NSA,FDI: Net,1,ma,1,0,-1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_FDI_ASSET_GDP_NSA,FDI: Outflows,1,ma,1,0,-1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_FDI_LIAB_GDP_NSA,FDI: Inflows,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_PORTINV_NET_DEBT_GDP_NSA,Portfolio: Net flows: Debt,1,ma,1,0,-1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_PORTINV_NET_EQ_INVFUNDS_GDP_NSA,Portfolio: Net flows: Equities,1,ma,1,0,-1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Portfolio: Inflows: Debt,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,Portfolio: Inflows: Equities,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_PORTINV_ASSET_DEBT_GDP_NSA,Portfolio: Outflows: Debt,1,ma,1,0,-1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_PORTINV_ASSET_EQ_INVFUNDS_GDP_NSA,Portfolio: Outflows: Equities,1,ma,1,0,-1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_OTHER_NET_GDP_NSA,Banking: Net Flows: Total,1,ma,1,0,-1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_OTHER_ASSET_GDP_NSA,Banking: Outflows,1,ma,1,0,-1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1

CHE,CHE_BOP_FA_OTHER_LIAB_GDP_NSA,Banking: Inflows,1,ma,1,0,1,2014-11-01,2017-04-01,nlim,nlim,m,BOP,1
