"REF_DATE","GEO","DGUID","Type of credit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1985-12","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","121436","","","","0"
"1985-12","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","62007","","","","0"
"1985-12","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","61328","","","","0"
"1985-12","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","312094","","","","0"
"1985-12","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","313823","","","","0"
"1985-12","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","153326","","","","0"
"1985-12","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","153326","","","","0"
"1985-12","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","148774","","","","0"
"1985-12","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","150382","","","","0"
"1986-01","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","499833","","","","0"
"1986-01","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","501496","","","","0"
"1986-01","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","185042","","","","0"
"1986-01","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","184395","","","","0"
"1986-01","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","122737","","","","0"
"1986-01","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","122721","","","","0"
"1986-01","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","62305","","","","0"
"1986-01","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","61674","","","","0"
"1986-01","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","314792","","","","0"
"1986-01","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","317104","","","","0"
"1986-01","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","154606","","","","0"
"1986-01","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","154606","","","","0"
"1986-01","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","149292","","","","0"
"1986-01","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","151515","","","","0"
"1986-02","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","503427","","","","0"
"1986-02","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","505416","","","","0"
"1986-02","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","185983","","","","0"
"1986-02","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","186307","","","","0"
"1986-02","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","123772","","","","0"
"1986-02","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","124128","","","","0"
"1986-02","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","62211","","","","0"
"1986-02","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","62179","","","","0"
"1986-02","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","317448","","","","0"
"1986-02","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","319113","","","","0"
"1986-02","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","156044","","","","0"
"1986-02","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","156044","","","","0"
"1986-02","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","149563","","","","0"
"1986-02","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","149961","","","","0"
"1986-03","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","508480","","","","0"
"1986-03","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","508746","","","","0"
"1986-03","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","186969","","","","0"
"1986-03","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","187844","","","","0"
"1986-03","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","124722","","","","0"
"1986-03","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","125293","","","","0"
"1986-03","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","62247","","","","0"
"1986-03","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","62551","","","","0"
"1986-03","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","321512","","","","0"
"1986-03","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","320903","","","","0"
"1986-03","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","157546","","","","0"
"1986-03","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","157546","","","","0"
"1986-03","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","152213","","","","0"
"1986-03","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","151650","","","","0"
"1986-04","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","513173","","","","0"
"1986-04","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","512899","","","","0"
"1986-04","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","188125","","","","0"
"1986-04","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","189065","","","","0"
"1986-04","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","125731","","","","0"
"1986-04","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","126265","","","","0"
"1986-04","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","62394","","","","0"
"1986-04","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","62800","","","","0"
"1986-04","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","325049","","","","0"
"1986-04","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","323836","","","","0"
"1986-04","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","158653","","","","0"
"1986-04","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","158653","","","","0"
"1986-04","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","155444","","","","0"
"1986-04","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","154044","","","","0"
"1986-05","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","516592","","","","0"
"1986-05","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","516334","","","","0"
"1986-05","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","189559","","","","0"
"1986-05","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","190384","","","","0"
"1986-05","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","126819","","","","0"
"1986-05","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","127267","","","","0"
"1986-05","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","62740","","","","0"
"1986-05","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","63117","","","","0"
"1986-05","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","327032","","","","0"
"1986-05","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","325950","","","","0"
"1986-05","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","159987","","","","0"
"1986-05","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","159987","","","","0"
"1986-05","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","156419","","","","0"
"1986-05","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","155383","","","","0"
"1986-06","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","520850","","","","0"
"1986-06","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","520470","","","","0"
"1986-06","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","191958","","","","0"
"1986-06","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","192363","","","","0"
"1986-06","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","128544","","","","0"
"1986-06","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","128792","","","","0"
"1986-06","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","63414","","","","0"
"1986-06","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","63571","","","","0"
"1986-06","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","328893","","","","0"
"1986-06","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","328107","","","","0"
"1986-06","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","161784","","","","0"
"1986-06","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","161784","","","","0"
"1986-06","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","156570","","","","0"
"1986-06","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","156027","","","","0"
"1986-07","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","524845","","","","0"
"1986-07","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","523629","","","","0"
"1986-07","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","195380","","","","0"
"1986-07","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","195059","","","","0"
"1986-07","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","130989","","","","0"
"1986-07","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","130716","","","","0"
"1986-07","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","64391","","","","0"
"1986-07","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","64343","","","","0"
"1986-07","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","329464","","","","0"
"1986-07","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","328569","","","","0"
"1986-07","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","163577","","","","0"
"1986-07","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","163577","","","","0"
"1986-07","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","155926","","","","0"
"1986-07","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","155209","","","","0"
"1986-08","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","526969","","","","0"
"1986-08","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","526081","","","","0"
"1986-08","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","197850","","","","0"
"1986-08","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","197510","","","","0"
"1986-08","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","133102","","","","0"
"1986-08","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","132700","","","","0"
"1986-08","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","64748","","","","0"
"1986-08","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","64810","","","","0"
"1986-08","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","329118","","","","0"
"1986-08","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","328570","","","","0"
"1986-08","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","165004","","","","0"
"1986-08","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","165004","","","","0"
"1986-08","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","154623","","","","0"
"1986-08","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","154779","","","","0"
"1986-09","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","531624","","","","0"
"1986-09","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","530998","","","","0"
"1986-09","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","199925","","","","0"
"1986-09","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","199460","","","","0"
"1986-09","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","134763","","","","0"
"1986-09","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","134248","","","","0"
"1986-09","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","65162","","","","0"
"1986-09","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","65212","","","","0"
"1986-09","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","331699","","","","0"
"1986-09","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","331539","","","","0"
"1986-09","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","166417","","","","0"
"1986-09","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","166417","","","","0"
"1986-09","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","155440","","","","0"
"1986-09","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","155308","","","","0"
"1986-10","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","536376","","","","0"
"1986-10","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","535608","","","","0"
"1986-10","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","202192","","","","0"
"1986-10","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","201744","","","","0"
"1986-10","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","136283","","","","0"
"1986-10","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","135873","","","","0"
"1986-10","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","65909","","","","0"
"1986-10","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","65871","","","","0"
"1986-10","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","334186","","","","0"
"1986-10","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","333867","","","","0"
"1986-10","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","168550","","","","0"
"1986-10","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","168550","","","","0"
"1986-10","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","156728","","","","0"
"1986-10","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","156810","","","","0"
"1986-11","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","539102","","","","0"
"1986-11","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","538377","","","","0"
"1986-11","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","204127","","","","0"
"1986-11","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","203565","","","","0"
"1986-11","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","138168","","","","0"
"1986-11","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","137795","","","","0"
"1986-11","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","65959","","","","0"
"1986-11","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","65770","","","","0"
"1986-11","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","334978","","","","0"
"1986-11","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","334815","","","","0"
"1986-11","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","170579","","","","0"
"1986-11","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","170579","","","","0"
"1986-11","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","155913","","","","0"
"1986-11","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","156041","","","","0"
"1986-12","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","543104","","","","0"
"1986-12","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","543670","","","","0"
"1986-12","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","206879","","","","0"
"1986-12","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","205935","","","","0"
"1986-12","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","140068","","","","0"
"1986-12","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","139656","","","","0"
