,USD 5Y Par Swap Rate,CAD 5Y Par Swap Rate,3M x 5Y USD Black Vol (%YIELD/ANNUM),3M x 5Y CAD Black Vol (%YIELD/ANNUM)
2017-01-09,1.92027,1.44474,0.407458,0.485567
2017-01-10,1.91906,1.426,0.404045,0.491222
2017-01-11,1.92234,1.42932,0.403399,0.496926
2017-01-12,1.91337,1.42504,0.406569,0.498125
2017-01-13,1.9331,1.46444,0.402539,0.49812
2017-01-17,1.8757,1.44063,0.418965,0.501476
2017-01-18,1.92962,1.42723,0.412321,0.486406
2017-01-19,2.01411,1.48978,0.398828,0.479532
2017-01-20,2.0022,1.47226,0.398565,0.482028
2017-01-23,1.93753,1.41131,0.408985,0.489492
2017-01-24,1.99129,1.47022,0.397765,0.469521
2017-01-25,2.04149,1.50309,0.392975,0.462171
2017-01-26,2.02635,1.51197,0.384865,0.451962
2017-01-27,2.01038,1.48043,0.382989,0.460003
2017-01-30,2.00743,1.49542,0.389406,0.460915
2017-01-31,1.97878,1.47114,0.398083,0.467205
2017-02-01,1.99858,1.46702,0.382395,0.455298
2017-02-02,1.99285,1.47701,0.382775,0.452766
2017-02-03,2.01463,1.48861,0.369838,0.427182
2017-02-06,1.95088,1.4365,0.3858,0.447021
2017-02-07,1.94462,1.43032,0.391161,0.448038
2017-02-08,1.90208,1.38791,0.402819,0.4762
2017-02-09,1.95269,1.4238,0.394553,0.476193
2017-02-10,1.97387,1.45179,0.385862,0.462393
2017-02-13,1.99891,1.47535,0.37457,0.449934
2017-02-14,2.03797,1.51294,0.363281,0.43875
2017-02-15,2.0797,1.52293,0.354212,0.420598
2017-02-16,2.03207,1.49665,0.364357,0.429035
2017-02-17,2.01668,1.47646,0.368513,0.434299
2017-02-21,2.03986,1.48061,0.367923,0.446029
2017-02-22,2.02471,1.47332,0.37374,0.44207
2017-02-23,1.99414,1.45059,0.374155,0.449447
2017-02-24,1.93024,1.40692,0.390242,0.46293
2017-02-27,1.99178,1.4303,0.38664,0.449048
2017-02-28,1.99479,1.40127,0.386091,0.459047
2017-03-01,2.09206,1.47319,0.36511,0.443702
2017-03-02,2.13376,1.49184,0.360466,0.445633
2017-03-03,2.12753,1.49326,0.347929,0.433357
2017-03-06,2.11343,1.47596,0.350046,0.437182
2017-03-07,2.12746,1.50588,0.347265,0.425674
2017-03-08,2.16192,1.54053,0.343186,0.412109
2017-03-09,2.21284,1.58103,0.33822,0.404613
2017-03-10,2.20627,1.5967,0.330568,0.389
2017-03-13,2.2242,1.63869,0.329099,0.380609
2017-03-14,2.22247,1.61885,0.328005,0.380609
2017-03-15,2.12655,1.56364,0.333866,0.378186
2017-03-16,2.12982,1.58858,0.323817,0.378192
2017-03-17,2.12333,1.56127,0.318974,0.378732
2017-03-20,2.09562,1.53573,0.32424,0.378189
2017-03-21,2.06341,1.52509,0.336667,0.372697
2017-03-22,2.02872,1.49711,0.344038,0.395646
2017-03-23,2.04911,1.51025,0.342453,0.393629
2017-03-24,2.04814,1.46052,0.335232,0.398765
2017-03-27,2.01745,1.43538,0.340732,0.417158
2017-03-28,2.06517,1.44778,0.32852,0.409694
2017-03-29,2.04029,1.42783,0.32784,0.41515
2017-03-30,2.07754,1.45798,0.321394,0.406136
2017-03-31,2.05676,1.47503,0.322785,0.400955
2017-04-03,2.00448,1.44194,0.335822,0.407645
2017-04-04,1.99562,1.43623,0.343138,0.417588
2017-04-05,1.98052,1.43719,0.342217,0.414631
2017-04-06,1.97927,1.41292,0.344682,0.411658
2017-04-07,2.01619,1.45102,0.342258,0.404609
2017-04-10,1.99561,1.46207,0.346279,0.407651
2017-04-11,1.93183,1.42194,0.364382,0.407653
2017-04-12,1.93215,1.40213,0.373766,0.447246
2017-04-13,1.87501,1.37537,0.386591,0.454686
2017-04-17,1.88775,1.37679,0.377653,0.454688
2017-04-18,1.81944,1.30499,0.398281,0.485219
2017-04-19,1.83877,1.32543,0.393065,0.466771
2017-04-20,1.89297,1.35611,0.381399,0.458267
2017-04-21,1.88921,1.33528,0.384584,0.470674
2017-04-24,1.92824,1.36783,0.348154,0.470667
2017-04-25,1.97974,1.39864,0.337353,0.414093
2017-04-26,1.95788,1.38369,0.338194,0.413578
2017-04-27,1.93665,1.3832,0.338691,0.412916
2017-04-28,1.93159,1.35866,0.338168,0.416973
2017-05-01,1.95939,1.38016,0.334958,0.410146
2017-05-02,1.93351,1.32509,0.339663,0.434582
2017-05-03,1.94806,1.3571,0.331972,0.422634
2017-05-04,1.98422,1.35203,0.328596,0.432577
2017-05-05,1.97757,1.35663,0.318302,0.416501
2017-05-08,1.99525,1.35309,0.312819,0.413648
2017-05-09,2.01705,1.3864,0.306619,0.408117
2017-05-10,1.99539,1.39135,0.310829,0.402158
2017-05-11,1.9898,1.36742,0.313152,0.410666
2017-05-12,1.91825,1.33947,0.320658,0.418214
2017-05-15,1.9107,1.35062,0.323944,0.415157
2017-05-16,1.90606,1.35624,0.324147,0.40817
2017-05-17,1.80406,1.25906,0.36902,0.477601
2017-05-18,1.83625,1.28598,0.351607,0.457627
2017-05-19,1.85931,1.30328,0.337176,0.439723
2017-05-22,1.8687,,0.329857,
2017-05-23,1.9015,1.33402,0.325608,0.428139
2017-05-24,1.8799,1.33607,0.322571,0.410163
2017-05-25,1.87537,1.32451,0.320013,0.410162
2017-05-26,1.87687,1.3404,0.31733,0.410608
2017-05-30,1.83733,1.33594,0.330466,0.405684
2017-05-31,1.82158,1.31642,0.334198,0.411678
2017-06-01,1.83912,1.32651,0.332644,0.412237
2017-06-02,1.79815,1.30285,0.334285,0.406362
2017-06-05,1.81661,1.31342,0.330109,0.409824
2017-06-06,1.79204,1.30303,0.337887,0.410847
2017-06-07,1.82424,1.30346,0.332938,0.410294
2017-06-08,1.83976,1.3128,0.326149,0.407788
2017-06-09,1.846,1.33093,0.319205,0.394667
2017-06-12,1.85136,1.41585,0.318311,0.390234
2017-06-13,1.87068,1.54783,0.311827,0.399099
2017-06-14,1.81053,1.51166,0.320202,0.394189
2017-06-15,1.84201,1.51208,0.313817,0.393696
2017-06-16,1.81646,1.51958,0.313058,0.38693
2017-06-19,1.86155,1.54628,0.306969,0.384221
2017-06-20,1.8297,1.51344,0.313641,0.392223
2017-06-21,1.821,1.51369,0.320219,0.394199
2017-06-22,1.80887,1.53978,0.326422,0.395628
2017-06-23,1.81705,1.49968,0.321212,0.397616
2017-06-26,1.82455,1.4978,0.31836,0.404151
2017-06-27,1.87002,1.57813,0.313486,0.400595
2017-06-28,1.87402,1.63701,0.312356,0.40605
2017-06-29,1.91258,1.70296,0.312828,0.389052
2017-06-30,1.9514,1.74824,0.309003,0.383761
2017-07-03,1.99442,1.74824,0.301319,
2017-07-05,1.99988,1.80257,0.302201,0.384041
2017-07-06,2.01257,1.8004,0.300683,0.384043
2017-07-07,2.028,1.84221,0.293002,0.384198
2017-07-10,1.9978,1.83798,0.29791,0.358025
2017-07-11,1.98224,1.81081,0.297859,0.364541
2017-07-12,1.94191,1.85579,0.298326,0.339174
2017-07-13,1.95011,1.90677,0.293635,0.334137
2017-07-14,1.92086,1.861,0.290299,0.322164
2017-07-17,1.91076,1.84405,0.289747,0.32118
2017-07-18,1.8804,1.82256,0.290109,0.315701
2017-07-19,1.89476,1.86129,0.286877,0.296747
2017-07-20,1.90296,1.84296,0.281611,0.296747
2017-07-21,1.88075,1.84087,0.285059,0.294068
2017-07-24,1.89743,1.89251,0.28615,0.289203
2017-07-25,1.95243,1.96,0.286746,0.289165
2017-07-26,1.89416,1.90416,0.286547,0.296178
2017-07-27,1.91479,1.92312,0.281996,0.293166
2017-07-28,1.89738,1.9465,0.282675,0.281726
2017-07-31,1.90213,1.9709,0.28338,0.287163
2017-08-01,1.87093,1.90469,0.287873,0.291737
2017-08-02,1.89158,1.89681,0.283264,0.290293
2017-08-03,1.866,1.8959,0.285933,0.290533
2017-08-04,1.89909,1.89385,0.281004,0.283581
2017-08-07,1.88668,1.89385,0.284952,0.286206
2017-08-08,1.90556,1.92287,0.282473,0.281804
2017-08-09,1.87679,1.88506,0.294013,0.290858
2017-08-10,1.86093,1.85087,0.306612,0.297559
2017-08-11,1.82112,1.83492,0.312349,0.29883
2017-08-14,1.84568,1.86124,0.299878,0.293243
2017-08-15,1.88799,1.8731,0.28943,0.291553
2017-08-16,1.85561,1.85376,0.293362,0.29179
2017-08-17,1.8356,1.83307,0.298292,
2017-08-18,1.83156,1.8451,0.293025,0.293351
2017-08-21,1.81493,1.8404,0.30186,0.296715
2017-08-22,1.84376,1.87341,0.299482,0.29152
2017-08-23,1.80298,1.84694,0.310926,0.298498
2017-08-24,1.82756,1.85292,0.309168,0.300266
2017-08-25,1.8103,1.84418,0.302484,0.29618
2017-08-28,1.78781,1.84274,0.30347,0.295062
2017-08-29,1.76498,1.82977,0.313787,0.305559
2017-08-30,1.78139,1.83684,0.31297,0.297428
2017-08-31,1.76374,1.85982,0.312765,0.303809
2017-09-01,1.79187,1.92216,0.30139,0.294411
2017-09-05,1.71479,1.90658,0.332026,0.29991
2017-09-06,1.75672,2.00568,0.320359,0.301868
2017-09-07,1.72638,2.02128,0.327241,0.297437
2017-09-08,1.72325,2.06574,0.328172,0.287475
2017-09-11,1.77737,2.08943,0.307326,0.276646
2017-09-12,1.81489,2.11354,0.302438,0.268457
2017-09-13,1.84446,2.13372,0.298202,0.259729
2017-09-14,1.86798,2.13899,0.295623,0.259114
2017-09-15,1.88404,2.16141,0.290853,0.256521
2017-09-18,1.90846,2.13701,0.287076,0.249469
2017-09-19,1.9139,2.13778,0.283207,0.249278
2017-09-20,1.961,2.14655,0.27548,0.248277
2017-09-21,1.97148,2.15374,0.27272,0.247418
2017-09-22,1.95847,2.1583,0.279976,0.252008
2017-09-25,1.91973,2.15472,0.289029,0.252648
2017-09-26,1.92975,2.16539,0.285812,0.251325
2017-09-27,1.98817,2.15963,0.280116,0.251664
2017-09-28,1.97375,2.12826,0.28018,0.255102
2017-09-29,2.00028,2.12995,0.282377,0.254756
2017-10-02,2.01171,2.14345,0.280556,0.251996
2017-10-03,2.00182,2.13079,0.281108,0.253464
2017-10-04,2.0055,2.14058,0.281262,0.249911
2017-10-05,2.02768,2.12229,0.281717,0.25804
2017-10-06,2.05024,2.14982,0.276295,0.252322
2017-10-10,2.02637,2.14532,0.283788,0.259082
2017-10-11,2.03303,2.14058,0.277115,0.257269
2017-10-12,2.01911,2.1323,0.275795,0.251038
2017-10-13,1.98645,2.10765,0.273401,0.246568
2017-10-16,2.03822,2.10648,0.264725,0.245955
2017-10-17,2.04142,2.09874,0.268978,0.244359
2017-10-18,2.06884,2.11947,0.267659,0.245564
2017-10-19,2.0557,2.10311,0.275211,0.251027
2017-10-20,2.09506,2.08911,0.274771,0.248701
2017-10-23,2.08122,2.08261,0.283969,0.252122
2017-10-24,2.10142,2.10278,0.288039,0.249573
2017-10-25,2.13177,2.07839,0.284698,0.2549
2017-10-26,2.14492,2.07355,0.287133,0.249198
2017-10-27,2.11844,2.04784,0.274772,0.252001
2017-10-30,2.07155,2.01994,0.276587,0.256988
2017-10-31,2.08025,2.0134,0.269829,0.248864
2017-11-01,2.09297,2.04204,0.26381,0.245445
2017-11-02,2.07483,2.02022,0.253313,0.248145
2017-11-03,2.07728,2.03822,0.243562,0.23147
2017-11-06,2.05856,2.00932,0.246393,0.236961
2017-11-07,2.05624,1.97162,0.244777,0.241363
2017-11-08,2.06995,1.98768,0.242284,0.238175
2017-11-09,2.0706,2.02362,0.246603,0.236519
2017-11-10,2.11816,2.04067,0.244196,0.234659
2017-11-13,2.13602,2.04067,0.240298,
2017-11-14,2.12271,2.04517,0.237639,0.232743
2017-11-15,2.09055,2.00867,0.245531,0.234518
2017-11-16,2.12594,2.04392,0.239391,0.227335
2017-11-17,2.11851,2.02596,0.236853,0.226759
2017-11-20,2.15103,2.04415,0.23335,0.225229
2017-11-21,2.16382,2.01754,0.230691,0.225872
2017-11-22,2.11387,1.99483,0.23132,0.225993
2017-11-24,2.13424,1.98262,0.227498,
2017-11-27,2.11394,1.97375,0.2275,0.225857
2017-11-28,2.13326,1.96715,0.22565,0.221402
2017-11-29,2.15561,1.9923,0.225475,0.219553
2017-11-30,2.20149,2.00231,0.223791,0.219408
2017-12-01,2.17606,2.05697,0.237357,0.219007
2017-12-04,2.2066,2.10331,0.226641,0.215979
2017-12-05,2.20667,2.09473,0.229168,0.22024
2017-12-06,2.17689,2.04369,0.230078,0.222938
2017-12-07,2.20564,2.04708,0.227917,0.222573
2017-12-08,2.20635,2.05696,0.221971,0.221336
2017-12-11,2.22013,2.05984,0.220467,0.212803
2017-12-12,2.23179,2.05674,0.218229,0.213908
2017-12-13,2.17343,2.0341,0.220033,0.213701
2017-12-14,2.18221,2.0827,0.218153,0.20719
2017-12-15,2.20042,2.0512,0.217893,0.211086
2017-12-18,2.21608,2.07969,0.217413,0.21131
2017-12-19,2.26606,2.13409,0.216978,0.216614
2017-12-20,2.28493,2.18048,0.218403,0.215989
2017-12-21,2.28993,2.23313,0.220238,0.218333
2017-12-22,2.3001,2.22423,0.220137,0.225937
2017-12-26,2.27958,2.22423,0.220112,0.22598
2017-12-27,2.24775,2.19975,0.220321,0.228692
2017-12-28,2.266,2.2384,0.214215,0.224538
2017-12-29,2.24468,2.249,0.215761,0.21775
2018-01-02,2.28223,2.27895,0.218686,0.211853
2018-01-03,2.28228,2.24201,0.214854,0.215216
2018-01-04,2.31224,2.27105,0.20962,0.211975
2018-01-05,2.32703,2.33553,0.20655,0.215152
2018-01-08,2.32796,2.33868,0.207394,0.209451
2018-01-09,2.36481,2.34975,0.210763,0.217352
2018-01-10,2.36896,2.29257,0.210126,0.217426
2018-01-11,2.3576,2.31688,0.209879,0.21362
2018-01-12,2.39522,2.3472,0.204806,0.211917
2018-01-16,2.4106,2.36968,0.199681,0.205419
2018-01-17,2.44546,2.38211,0.196615,0.202095
2018-01-18,2.46906,2.40348,0.201339,0.202611
2018-01-19,2.50531,2.40057,0.208439,0.202782
2018-01-22,2.53403,2.41291,0.205363,0.200747
2018-01-23,2.4831,2.41162,0.210185,0.204589
2018-01-24,2.5099,2.43824,0.207975,0.20504
2018-01-25,2.48871,2.42583,0.208808,0.20499
2018-01-26,2.54072,2.44046,0.218044,0.205959
2018-01-29,2.56369,2.44817,0.220197,0.215285
2018-01-30,2.57743,2.46062,0.220538,0.211945
2018-01-31,2.59678,2.47083,0.219633,0.209799
2018-02-01,2.64688,2.53201,0.223607,0.213693
2018-02-02,2.69079,2.53019,0.223432,0.218413
2018-02-05,2.61694,2.4836,0.234982,0.214818
2018-02-06,2.60485,2.48913,0.247007,0.214077
2018-02-07,2.65297,2.50882,0.236228,0.232937
2018-02-08,2.65795,2.51106,0.248277,0.233014
2018-02-09,2.61609,2.47635,0.257693,0.236089
2018-02-12,2.65177,2.46271,0.247375,0.233294
2018-02-13,2.64038,2.4549,0.249225,0.232043
2018-02-14,2.73691,2.49715,0.246613,0.230654
2018-02-15,2.73693,2.50051,0.241747,0.234063
2018-02-16,2.724,2.46562,0.231888,0.236679
2018-02-20,2.74904,2.47748,0.227476,0.230277
2018-02-21,2.80505,2.49865,0.222049,0.223249
2018-02-22,2.76568,2.46086,0.224923,0.224073
2018-02-23,2.72411,2.41022,0.234363,0.230386
2018-02-26,2.7147,2.40932,0.235415,0.229031
2018-02-27,2.78198,2.44005,0.234228,0.233746
2018-02-28,2.758,2.41201,0.23459,0.234708
2018-03-01,2.67382,2.38145,0.246957,0.239993
2018-03-02,2.72177,2.39862,0.245575,0.236657
2018-03-05,2.74078,2.39345,0.246281,0.24458
2018-03-06,2.75764,2.43237,0.24482,0.240784
2018-03-07,2.76433,2.43359,0.242731,0.239536
2018-03-08,2.76084,2.44081,0.237815,0.237861
2018-03-09,2.78691,2.47386,0.226547,0.226151
2018-03-12,2.78351,2.46688,0.225049,0.2273
2018-03-13,2.78725,2.43126,0.217997,0.213434
2018-03-14,2.76128,2.39032,0.225802,0.22467
2018-03-15,2.76228,2.3682,0.228681,0.226635
2018-03-16,2.79647,2.3776,0.224296,0.22394
2018-03-19,2.78508,2.38525,0.231366,0.226208
2018-03-20,2.82705,2.42625,0.222759,0.225235
2018-03-21,2.85839,2.50878,0.211061,0.221674
2018-03-22,2.78439,2.4465,0.219249,0.230524
2018-03-23,2.76468,2.47758,0.219997,0.228269
2018-03-26,2.78427,2.49563,0.217963,0.22905
2018-03-27,2.71487,2.43424,0.231209,0.240613
2018-03-28,2.71389,2.40489,0.231904,0.243552
2018-03-29,2.70737,2.37396,0.232622,0.247745
2018-04-02,2.68942,2.38489,0.23701,0.244003
2018-04-03,2.73594,2.41528,0.226531,0.239304
2018-04-04,2.74585,2.42458,0.219444,0.236896
2018-04-05,2.77947,2.42587,0.213296,0.233404
2018-04-06,2.72847,2.38694,0.220971,0.236053
2018-04-09,2.73251,2.40226,0.214909,0.228018
2018-04-10,2.74805,2.42849,0.208805,0.226221
2018-04-11,2.75352,2.45914,0.204893,0.222439
2018-04-12,2.80295,2.5162,0.202486,0.217979
2018-04-13,2.80999,2.49012,0.20094,0.220276
2018-04-16,2.81018,2.50064,0.197082,0.214034
2018-04-17,2.80016,2.49487,0.192164,0.211599
2018-04-18,2.84664,2.5192,0.192602,0.202254
2018-04-19,2.87606,2.55612,0.194678,0.206426
2018-04-20,2.90934,2.55326,0.196982,0.206608
2018-04-23,2.9255,2.55987,0.195168,0.206879
2018-04-24,2.91705,2.55598,0.196851,0.207305
2018-04-25,2.95161,2.57387,0.200792,0.210951
2018-04-26,2.92745,2.5503,0.195286,0.208256
2018-04-27,2.90537,2.52451,0.186644,0.202596
2018-04-30,2.90307,2.51361,0.183908,0.203914
2018-05-01,2.93068,2.56003,0.184906,0.197991
2018-05-02,2.92529,2.56162,0.180338,0.197875
2018-05-03,2.90603,2.53596,0.184539,0.199872
2018-05-04,2.90785,2.53173,0.182128,0.199444
2018-05-07,2.91255,2.53749,0.18252,0.197689
2018-05-08,2.93198,2.54965,0.183244,0.200938
2018-05-09,2.95556,2.58772,0.183551,0.201004
2018-05-10,2.9445,2.6067,0.179542,0.199873
2018-05-11,2.9275,2.60928,0.177254,0.187784
2018-05-14,2.93537,2.63171,0.177498,0.196742
2018-05-15,3.00791,2.69961,0.185435,0.201452
2018-05-16,3.02906,2.70835,0.186637,0.200921
2018-05-17,3.02972,2.71451,0.185065,0.200425
2018-05-18,2.98951,2.67592,0.184309,0.203389
2018-05-21,2.99672,2.67591,0.186727,0.203449
2018-05-22,2.99578,2.68717,0.184498,0.201387
2018-05-23,2.9368,2.64938,0.189039,0.208183
2018-05-24,2.91757,2.61867,0.18973,0.210722
2018-05-25,2.87434,2.56642,0.194539,0.212464
2018-05-29,2.69827,2.41326,0.250926,0.235631
2018-05-30,2.78874,2.5027,0.236782,0.259693
2018-05-31,2.79513,2.48222,0.238199,0.258132
2018-06-01,2.86765,2.48716,0.219536,0.245863
2018-06-04,2.91522,2.52672,0.206777,0.234501
2018-06-05,2.89488,2.51166,0.207552,0.236509
2018-06-06,2.94502,2.55922,0.208855,0.231614
2018-06-07,2.91278,2.53279,0.213693,0.23394
2018-06-08,2.91879,2.54633,0.215723,0.232572
2018-06-11,2.94544,2.53251,0.214199,0.233828
2018-06-12,2.94856,2.52844,0.205636,0.234247
2018-06-13,2.98341,2.56944,0.196193,0.225658
2018-06-14,2.9589,2.54338,0.19295,0.226033
2018-06-15,2.93914,2.48039,0.194368,0.226316
2018-06-18,2.94095,2.47022,0.193413,0.230492
2018-06-19,2.91081,2.42923,0.199426,0.242772
2018-06-20,2.93578,2.4382,0.197347,0.241871
2018-06-21,2.91161,2.39654,0.204527,0.25239
2018-06-22,2.91943,2.36777,0.202134,0.25505
2018-06-25,2.88772,2.32928,0.209194,0.26385
2018-06-26,2.89383,2.35899,0.203396,0.257458
2018-06-27,2.84818,2.34377,0.213774,0.265777
2018-06-28,2.8745,2.41408,0.209527,0.258244
2018-06-29,2.88038,2.44384,0.20607,0.24401
2018-07-02,2.9049,2.44384,0.201249,0.244093
2018-07-03,2.88351,2.43671,0.201828,0.238748
2018-07-05,2.89471,2.44404,0.206785,0.23885
2018-07-06,2.87691,2.43507,0.200863,0.235409
2018-07-09,2.89958,2.4552,0.2011,0.232085
2018-07-10,2.91403,2.44602,0.200589,0.234774
2018-07-11,2.8818,2.44121,0.204404,0.234907
2018-07-12,2.89635,2.44136,0.197609,0.226798
2018-07-13,2.8671,2.4188,0.19813,0.225589
2018-07-16,2.88967,2.42377,0.197648,0.22949
2018-07-17,2.89825,2.41037,0.192585,0.225379
2018-07-18,2.90985,2.42513,0.192245,0.221863
2018-07-19,2.88641,2.40265,0.194934,0.223912
2018-07-20,2.91098,2.45556,0.197948,0.220206
2018-07-23,2.96323,2.50176,0.197669,0.22451
2018-07-24,2.95324,2.51891,0.192995,0.224498
2018-07-25,2.94047,2.55373,0.192179,0.222121
2018-07-26,2.97433,2.57289,0.191126,0.219441
2018-07-27,2.96818,2.57547,0.186118,0.210127
2018-07-30,2.97756,2.57789,0.188025,0.209523
2018-07-31,2.97422,2.61082,0.18295,0.205465
2018-08-01,3.01207,2.64384,0.183613,0.206368
2018-08-02,2.99238,2.63331,0.183653,0.206663
2018-08-03,2.96439,2.62427,0.182998,0.205472
2018-08-06,2.94955,2.62427,0.184955,0.207497
2018-08-07,2.97689,2.64019,0.186981,0.213271
2018-08-08,2.96583,2.62493,0.187121,0.213518
2018-08-09,2.93789,2.60305,0.187851,0.214319
2018-08-10,2.85766,2.56103,0.199071,0.215892
2018-08-13,2.87747,2.57555,0.198904,0.216669
2018-08-14,2.90312,2.59391,0.194058,0.215293
2018-08-15,2.85921,2.56537,0.202639,0.217627
2018-08-16,2.89163,2.55453,0.198625,0.218575
2018-08-17,2.8925,2.5667,0.198484,0.217767
2018-08-20,2.84803,2.55975,0.204534,0.222853
2018-08-21,2.86547,2.55881,0.201612,0.221073
2018-08-22,2.84455,2.55567,0.202154,0.219831
2018-08-23,2.84382,2.56457,0.203102,0.215074
2018-08-24,2.85817,2.57641,0.199733,0.211613
2018-08-27,2.88111,2.59383,0.197367,0.209437
2018-08-28,2.90495,2.60428,0.199738,0.205616
2018-08-29,2.91213,2.60227,0.195686,0.204238
2018-08-30,2.88987,2.56853,0.198719,0.206352
2018-08-31,2.8711,2.53178,0.200841,0.211145
2018-09-04,2.90958,2.52994,0.199565,0.209138
2018-09-05,2.90102,2.52825,0.19676,0.208145
2018-09-06,2.88005,2.51849,0.197828,0.206377
2018-09-07,2.95528,2.58,0.193428,0.201254
2018-09-10,2.95721,2.57117,0.189781,0.202199
2018-09-11,3.00129,2.6003,0.186956,0.199585
2018-09-12,2.99032,2.61442,0.183166,0.197545
2018-09-13,2.99498,2.61589,0.180265,0.190872
2018-09-14,3.02412,2.62682,0.181811,0.196564
2018-09-17,3.02361,2.62263,0.180406,0.195803
2018-09-18,3.04976,2.63973,0.180727,0.191618
2018-09-19,3.07412,2.66805,0.179235,0.190604
2018-09-20,3.08622,2.68907,0.179318,0.189159
2018-09-21,3.07341,2.69141,0.178786,0.187034
2018-09-24,3.07568,2.70682,0.179664,0.187673
2018-09-25,3.10593,2.71694,0.177841,0.189476
2018-09-26,3.07739,2.69378,0.176508,0.186704
2018-09-27,3.07446,2.68775,0.173069,0.185953
2018-09-28,3.06358,2.70323,0.17313,0.185449
2018-10-01,3.07399,2.78753,0.170133,0.180926
2018-10-02,3.05924,2.75204,0.171498,0.182686
2018-10-03,3.13274,2.80216,0.178472,0.184135
2018-10-04,3.16754,2.81853,0.184608,0.19051
2018-10-05,3.187,2.84307,0.182312,0.181455
2018-10-09,3.18116,2.8121,0.181879,0.187252
2018-10-10,3.18367,2.8092,0.185473,0.187436
2018-10-11,3.11412,2.73107,0.188594,0.192784
2018-10-12,3.11982,2.72966,0.184153,0.190874
2018-10-15,3.14416,2.76325,0.177918,0.188476
2018-10-16,3.147,2.76812,0.17347,0.180106
2018-10-17,3.17262,2.7806,0.169734,0.179337
2018-10-18,3.17572,2.7796,0.172185,0.179391
2018-10-19,3.1982,2.7776,0.166747,0.178784
2018-10-22,3.18711,2.77781,0.168489,0.179542
2018-10-23,3.15405,2.75926,0.174609,0.187397
2018-10-24,3.11216,2.78602,0.185173,0.186372
2018-10-25,3.12249,2.7836,0.185193,0.187484
2018-10-26,3.05611,2.72886,0.200113,0.204645
2018-10-29,3.06926,2.73126,0.201079,0.199201
2018-10-30,3.09108,2.74783,0.206073,0.200816
2018-10-31,3.13513,2.80653,0.198017,0.197791
2018-11-01,3.11928,2.79829,0.198386,0.194608
2018-11-02,3.17967,2.80667,0.193432,0.193815
2018-11-05,3.16808,2.80079,0.192497,0.19257
2018-11-06,3.18257,2.8136,0.189174,0.189872
2018-11-07,3.19013,2.81858,0.178869,0.185766
2018-11-08,3.21065,2.82767,0.175263,0.18512
2018-11-09,3.1754,2.8105,0.177193,0.175446
2018-11-13,3.12243,2.7764,0.183494,0.184728
2018-11-14,3.09406,2.74998,0.191819,0.183518
2018-11-15,3.08755,2.71971,0.194748,0.19032
2018-11-16,3.03364,2.69078,0.205489,0.193915
2018-11-19,3.00605,2.67278,0.214466,0.198381
2018-11-20,3.01415,2.66399,0.214184,0.202137
2018-11-21,3.03593,2.67705,0.208584,0.201198
2018-11-23,3.02265,2.68719,0.206983,0.200316
2018-11-26,3.0392,2.70022,0.198209,0.191712
2018-11-27,3.01977,2.67979,0.198845,0.191185
2018-11-28,2.99443,2.66846,0.196988,0.190036
2018-11-29,2.99056,2.63468,0.197166,0.192195
2018-11-30,2.98036,2.60837,0.196739,0.193693
2018-12-03,2.98324,2.60751,0.191585,0.190988
2018-12-04,2.93736,2.57466,0.199534,0.199227
2018-12-06,2.88467,2.46183,0.214353,0.206335
2018-12-07,2.81514,2.47743,0.225671,0.206728
2018-12-10,2.79818,2.47494,0.230089,0.206049
2018-12-11,2.8348,2.46532,0.225786,0.202924
2018-12-12,2.86768,2.47719,0.216277,0.204085
2018-12-13,2.86097,2.49748,0.210354,0.205609
2018-12-14,2.83169,2.46661,0.212423,0.203897
2018-12-17,2.79832,2.42018,0.21659,0.206884
2018-12-18,2.73841,2.34954,0.233015,0.213768
2018-12-19,2.71064,2.3141,0.229491,0.216893
2018-12-20,2.73729,2.33065,0.229602,0.215468
2018-12-21,2.73528,2.38434,0.237388,0.210607
2018-12-24,2.66432,2.3465,0.252271,0.230115
2018-12-26,2.70082,2.3465,0.247695,0.231184
2018-12-27,2.63581,2.31611,0.270551,0.240096
2018-12-28,2.6214,2.29554,0.266331,0.243926
2018-12-31,2.57947,2.28936,0.273014,0.244962
2019-01-02,2.57605,2.26746,0.257637,0.262898
