Read,Visible,id,Ticker,Load_Fn,FunctionArgs,Location,Country,Concept,Name,sub1,sub2,sub3,sub4,sub5,seas,Version,Description,Freq
TRUE,FALSE,s_7917,BRA_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,H223NDFT@EMERGELA,,BRA,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7918,MEX_PCE_FINAL_DOMESTIC_DEMAND_1_SA,haver,S273NCPI@EMERGELA,,MEX,PCE,PCE,FINAL,DOMESTIC_DEMAND,,,,SA,,,M

TRUE,FALSE,s_7919,MEX_PCE_DOMESTIC_CONSUMPTION_1_SA,haver,S273NCVI@EMERGELA,,MEX,PCE,PCE,DOMESTIC,CONSUMPTION,,,,SA,,,M

TRUE,FALSE,s_7920,MEX_PCE_DOMESTIC_CONSUMPTION_GOODS_1_SA,haver,S273NCUI@EMERGELA,,MEX,PCE,PCE,DOMESTIC,CONSUMPTION,GOODS,,,SA,,,M

TRUE,FALSE,s_7921,MEX_PCE_DOMESTIC_CONSUMPTION_SERVICES_1_SA,haver,S273NCSI@EMERGELA,,MEX,PCE,PCE,DOMESTIC,CONSUMPTION,SERVICES,,,SA,,,M

TRUE,FALSE,s_7922,MEX_PCE_IMPORTED_GOODS_1_SA,haver,S273NCMI@EMERGELA,,MEX,PCE,PCE,IMPORTED,GOODS,,,,SA,,,M

TRUE,FALSE,s_7923,MEX_RGDP_FINAL_CONS_CONTRIB_1_SA,haver,S273NCT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,FINAL,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7924,MEX_RGDP_PRIVATE_CONS_CONTRIB_1_SA,haver,S273NCPT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,PRIVATE,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7925,MEX_RGDP_PUBLIC_CONS_CONTRIB_1_SA,haver,S273NCGT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,PUBLIC,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7926,MEX_RGDP_GROSSCAPFORM_CONTRIB_1_SA,haver,S273NFBT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7927,MEX_RGDP_GROSSCAPFORM_FIXED_CONTRIB_1_SA,haver,S273NFT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,FIXED,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7928,MEX_RGDP_GROSSCAPFORM_CHINV_CONTRIB_1_SA,haver,S273NBT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,CHINV,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7929,MEX_RGDP_EXP_CONTRIB_1_SA,haver,S273NXT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,EXP,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7930,MEX_RGDP_IMP_CONTRIB_1_SA,haver,S273NMT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,IMP,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7931,MEX_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S273NDFT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7932,MEX_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S273NDTT@EMERGELA,,MEX,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7933,PER_RGDP_FINAL_CONS_CONTRIB_1_SA,haver,H293NCT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,FINAL,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7934,PER_RGDP_PRIVATE_CONS_CONTRIB_1_SA,haver,H293NCPT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,PRIVATE,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7935,PER_RGDP_PUBLIC_CONS_CONTRIB_1_SA,haver,H293NCGT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,PUBLIC,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7936,PER_RGDP_GROSSCAPFORM_CONTRIB_1_SA,haver,H293NFBT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7937,PER_RGDP_GROSSCAPFORM_FIXED_CONTRIB_1_SA,haver,H293NFT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,FIXED,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7938,PER_RGDP_GROSSCAPFORM_CHINV_CONTRIB_1_SA,haver,H293NBT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,CHINV,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7939,PER_RGDP_EXP_CONTRIB_1_SA,haver,H293NXT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,EXP,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7940,PER_RGDP_IMP_CONTRIB_1_SA,haver,H293NMT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,IMP,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7941,PER_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,H293NDFT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7942,PER_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,H293NDTT@EMERGELA,,PER,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7943,PER_RGDP_LOC_1_SA,haver,H293NGPC@EMERGELA,,PER,REAL GDP,RGDP,,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7944,PER_RGDP_FINALCONS_LOC_1_SA,haver,H293NCC@EMERGELA,,PER,REAL GDP,RGDP,FINALCONS,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7945,PER_RGDP_DOMESTIC_DEMAND_LOC_1_SA,haver,H293NDTC@EMERGELA,,PER,REAL GDP,RGDP,,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7946,PER_RGDP_FINALCONS_PRIV_LOC_1_SA,haver,H293NCPC@EMERGELA,,PER,REAL GDP,RGDP,FINALCONS,PRIV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7947,PER_RGDP_FINALCONS_GOV_LOC_1_SA,haver,H293NCGC@EMERGELA,,PER,REAL GDP,RGDP,FINALCONS,GOV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7948,PER_RGDP_GROSSCAPFORM_LOC_1_SA,haver,H293NFBC@EMERGELA,,PER,REAL GDP,RGDP,GROSSCAPFORM,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7949,PER_RGDP_GROSSCAPFORM_FIXED_LOC_1_SA,haver,H293NFC@EMERGELA,,PER,REAL GDP,RGDP,GROSSCAPFORM,FIXED,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7950,PER_RGDP_GROSSCAPFORM_CHINV_LOC_1_SA,haver,H293NBC@EMERGELA,,PER,REAL GDP,RGDP,GROSSCAPFORM,CHINV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7951,PER_RGDP_EXP_TOTAL_LOC_1_SA,haver,H293NXC@EMERGELA,,PER,REAL GDP,RGDP,EXP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7952,PER_RGDP_IMP_TOTAL_LOC_1_SA,haver,H293NMC@EMERGELA,,PER,REAL GDP,RGDP,IMP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7953,PER_NGDP_LOC_1_SA,haver,H293NGDP@EMERGELA,,PER,NOMINAL GDP,NGDP,,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7954,PER_NGDP_FINALCONS_LOC_1_SA,haver,H293NC@EMERGELA,,PER,NOMINAL GDP,NGDP,FINALCONS,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7955,PER_NGDP_DOMESTIC_DEMAND_LOC_1_SA,haver,H293NDT@EMERGELA,,PER,NOMINAL GDP,NGDP,,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7956,PER_NGDP_FINALCONS_PRIV_LOC_1_SA,haver,H293NCP@EMERGELA,,PER,NOMINAL GDP,NGDP,FINALCONS,PRIV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7957,PER_NGDP_FINALCONS_GOV_LOC_1_SA,haver,H293NCG@EMERGELA,,PER,NOMINAL GDP,NGDP,FINALCONS,GOV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7958,PER_NGDP_GROSSCAPFORM_LOC_1_SA,haver,H293NFB@EMERGELA,,PER,NOMINAL GDP,NGDP,GROSSCAPFORM,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7959,PER_NGDP_GROSSCAPFORM_FIXED_LOC_1_SA,haver,H293NF@EMERGELA,,PER,NOMINAL GDP,NGDP,GROSSCAPFORM,FIXED,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7960,PER_NGDP_GROSSCAPFORM_CHINV_LOC_1_SA,haver,H293NB@EMERGELA,,PER,NOMINAL GDP,NGDP,GROSSCAPFORM,CHINV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7961,PER_NGDP_EXP_TOTAL_LOC_1_SA,haver,H293NX@EMERGELA,,PER,NOMINAL GDP,NGDP,EXP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7962,PER_NGDP_IMP_TOTAL_LOC_1_SA,haver,H293NM@EMERGELA,,PER,NOMINAL GDP,NGDP,IMP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7963,PER_NGDP_FINAL_DOMESTIC_DEMAND_LOC_1_SA,haver,H293NDF@EMERGELA,,PER,NOMINAL GDP,NGDP,FINAL,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7964,HKG_RGDP_PRIVATE_CONS_CONTRIB_1_SA,haver,H532NCPT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,PRIVATE,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7965,HKG_RGDP_PUBLIC_CONS_CONTRIB_1_SA,haver,H532NCGT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,PUBLIC,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7966,HKG_RGDP_GROSSCAPFORM_CONTRIB_1_SA,haver,H532NFBT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7967,HKG_RGDP_GROSSCAPFORM_FIXED_CONTRIB_1_SA,haver,H532NFT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,FIXED,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7968,HKG_RGDP_GROSSCAPFORM_CHINV_CONTRIB_1_SA,haver,H532NBT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,CHINV,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7969,HKG_RGDP_EXP_GOODS_CONTRIB_1_SA,haver,H532NXGT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,EXP,GOODS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7970,HKG_RGDP_EXP_SERVICES_CONTRIB_1_SA,haver,H532NXST@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,EXP,SERVICES,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7971,HKG_RGDP_IMP_GOODS_CONTRIB_1_SA,haver,H532NMGT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,IMP,GOODS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7972,HKG_RGDP_IMP_SERVICES_CONTRIB_1_SA,haver,H532NMST@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,IMP,SERVICES,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7973,HKG_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,H532NDFT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7974,HKG_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,H532NDTT@EMERGEPR,,HKG,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7975,HKG_NGDP_LOC_1_SA,haver,H532NGDP@EMERGEPR,,HKG,NOMINAL GDP,NGDP,,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7976,HKG_NGDP_FINALCONS_PRIV_LOC_1_SA,haver,H532NCP@EMERGEPR,,HKG,NOMINAL GDP,NGDP,FINALCONS,PRIV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7977,HKG_NGDP_FINALCONS_GOV_LOC_1_SA,haver,H532NCG@EMERGEPR,,HKG,NOMINAL GDP,NGDP,FINALCONS,GOV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7978,HKG_NGDP_GROSSCAPFORM_FIXED_LOC_1_SA,haver,H532NF@EMERGEPR,,HKG,NOMINAL GDP,NGDP,GROSSCAPFORM,FIXED,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7979,HKG_NGDP_GROSSCAPFORM_CHINV_LOC_1_SA,haver,H532NB@EMERGEPR,,HKG,NOMINAL GDP,NGDP,GROSSCAPFORM,CHINV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7980,HKG_NGDP_NET_EXPORTS_LOC_1_SA,haver,H532NXN@EMERGEPR,,HKG,NOMINAL GDP,NGDP,NET,EXPORTS,,,LOC,SA,,,Q

TRUE,FALSE,s_7981,HKG_NGDP_EXP_TOTAL_LOC_1_SA,haver,H532NX@EMERGEPR,,HKG,NOMINAL GDP,NGDP,EXP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7982,HKG_NGDP_EXP_GOODS_LOC_1_SA,haver,H532NXG@EMERGEPR,,HKG,NOMINAL GDP,NGDP,EXP,GOODS,,,LOC,SA,,,Q

TRUE,FALSE,s_7983,HKG_NGDP_EXP_SERVICES_LOC_1_SA,haver,H532NXS@EMERGEPR,,HKG,NOMINAL GDP,NGDP,EXP,SERVICES,,,LOC,SA,,,Q

TRUE,FALSE,s_7984,HKG_NGDP_IMP_TOTAL_LOC_1_SA,haver,H532NM@EMERGEPR,,HKG,NOMINAL GDP,NGDP,IMP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7985,HKG_NGDP_IMP_GOODS_LOC_1_SA,haver,H532NMG@EMERGEPR,,HKG,NOMINAL GDP,NGDP,IMP,GOODS,,,LOC,SA,,,Q

TRUE,FALSE,s_7986,HKG_NGDP_IMP_SERVICES_LOC_1_SA,haver,H532NMS@EMERGEPR,,HKG,NOMINAL GDP,NGDP,IMP,SERVICES,,,LOC,SA,,,Q

TRUE,FALSE,s_7987,HKG_NGDP_TOTAL_DOMESTIC_DEMAND_LOC_1_SA,haver,H532NDT@EMERGEPR,,HKG,NOMINAL GDP,NGDP,TOTAL,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7988,HKG_NGDP_FINAL_DOMESTIC_DEMAND_LOC_1_SA,haver,H532NDF@EMERGEPR,,HKG,NOMINAL GDP,NGDP,FINAL,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_7989,IND_RGDP_PRIVATE_CONS_CONTRIB_1_SA,haver,H534NCPT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,PRIVATE,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7990,IND_RGDP_PUBLIC_CONS_CONTRIB_1_SA,haver,H534NCGT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,PUBLIC,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7991,IND_RGDP_GROSSCAPFORM_CONTRIB_1_SA,haver,H534NFBT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7992,IND_RGDP_GROSSCAPFORM_FIXED_CONTRIB_1_SA,haver,H534NFT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,FIXED,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7993,IND_RGDP_GROSSCAPFORM_CHINV_CONTRIB_1_SA,haver,H534NBT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,CHINV,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7994,IND_RGDP_EXP_CONTRIB_1_SA,haver,H534NXT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,EXP,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7995,IND_RGDP_IMP_CONTRIB_1_SA,haver,H534NMT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,IMP,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7996,IND_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,H534NDFT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7997,IND_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,H534NDTT@EMERGEPR,,IND,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7998,KOR_RGDP_FINAL_CONS_CONTRIB_1_SA,haver,S542NCT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,FINAL,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_7999,KOR_RGDP_PRIVATE_CONS_CONTRIB_1_SA,haver,S542NCPT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,PRIVATE,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8000,KOR_RGDP_PUBLIC_CONS_CONTRIB_1_SA,haver,S542NCGT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,PUBLIC,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8001,KOR_RGDP_GROSSCAPFORM_CONTRIB_1_SA,haver,S542NKT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8002,KOR_RGDP_GROSSCAPFORM_FIXED_CONTRIB_1_SA,haver,S542NFT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,FIXED,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8003,KOR_RGDP_GROSSCAPFORM_CHINV_CONTRIB_1_SA,haver,S542NBT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,CHINV,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8004,KOR_RGDP_EXP_CONTRIB_1_SA,haver,S542NXT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,EXP,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8005,KOR_RGDP_EXP_GOODS_CONTRIB_1_SA,haver,S542NXGT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,EXP,GOODS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8006,KOR_RGDP_EXP_SERVICES_CONTRIB_1_SA,haver,S542NXST@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,EXP,SERVICES,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8007,KOR_RGDP_IMP_CONTRIB_1_SA,haver,S542NMT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,IMP,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8008,KOR_RGDP_IMP_GOODS_CONTRIB_1_SA,haver,S542NMGT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,IMP,GOODS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8009,KOR_RGDP_IMP_SERVICES_CONTRIB_1_SA,haver,S542NMST@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,IMP,SERVICES,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8010,KOR_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S542NDFT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8011,KOR_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S542NDTT@EMERGEPR,,KOR,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8012,MAL_RGDP_LOC_1_SA,haver,H548NGPC@EMERGEPR,,MAL,REAL GDP,RGDP,,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8013,MAL_RGDP_FINALCONS_LOC_1_SA,haver,H548NCC@EMERGEPR,,MAL,REAL GDP,RGDP,FINALCONS,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8014,MAL_RGDP_FINALCONS_PRIV_LOC_1_SA,haver,H548NCPC@EMERGEPR,,MAL,REAL GDP,RGDP,FINALCONS,PRIV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8015,MAL_RGDP_FINALCONS_GOV_LOC_1_SA,haver,H548NCGC@EMERGEPR,,MAL,REAL GDP,RGDP,FINALCONS,GOV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8016,MAL_RGDP_GROSSCAPFORM_FIXED_LOC_1_SA,haver,H548NFC@EMERGEPR,,MAL,REAL GDP,RGDP,GROSSCAPFORM,FIXED,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8017,MAL_RGDP_GROSSCAPFORM_CHINV_LOC_1_SA,haver,H548NBC@EMERGEPR,,MAL,REAL GDP,RGDP,GROSSCAPFORM,CHINV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8018,MAL_RGDP_NET_EXPORTS_LOC_1_SA,haver,H548NXNC@EMERGEPR,,MAL,REAL GDP,RGDP,NET,EXPORTS,,,LOC,SA,,,Q

TRUE,FALSE,s_8019,MAL_RGDP_EXP_TOTAL_LOC_1_SA,haver,H548NXC@EMERGEPR,,MAL,REAL GDP,RGDP,EXP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8020,MAL_RGDP_IMP_TOTAL_LOC_1_SA,haver,H548NMC@EMERGEPR,,MAL,REAL GDP,RGDP,IMP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8021,MAL_RGDP_FINAL_DOMESTIC_DEMAND_LOC_1_SA,haver,H548NDFC@EMERGEPR,,MAL,REAL GDP,RGDP,FINAL,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8022,MAL_RGDP_TOTAL_DOMESTIC_DEMAND_LOC_1_SA,haver,H548NDTC@EMERGEPR,,MAL,REAL GDP,RGDP,TOTAL,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8023,MAL_NGDP_LOC_1_SA,haver,H548NGDP@EMERGEPR,,MAL,NOMINAL GDP,NGDP,,,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8024,MAL_NGDP_FINALCONS_PRIV_LOC_1_SA,haver,H548NCP@EMERGEPR,,MAL,NOMINAL GDP,NGDP,FINALCONS,PRIV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8025,MAL_NGDP_FINALCONS_GOV_LOC_1_SA,haver,H548NCG@EMERGEPR,,MAL,NOMINAL GDP,NGDP,FINALCONS,GOV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8026,MAL_NGDP_GROSSCAPFORM_FIXED_LOC_1_SA,haver,H548NF@EMERGEPR,,MAL,NOMINAL GDP,NGDP,GROSSCAPFORM,FIXED,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8027,MAL_NGDP_GROSSCAPFORM_CHINV_LOC_1_SA,haver,H548NB@EMERGEPR,,MAL,NOMINAL GDP,NGDP,GROSSCAPFORM,CHINV,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8028,MAL_NGDP_NET_EXPORTS_LOC_1_SA,haver,H548NXN@EMERGEPR,,MAL,NOMINAL GDP,NGDP,NET,EXPORTS,,,LOC,SA,,,Q

TRUE,FALSE,s_8029,MAL_NGDP_EXP_TOTAL_LOC_1_SA,haver,H548NX@EMERGEPR,,MAL,NOMINAL GDP,NGDP,EXP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8030,MAL_NGDP_IMP_TOTAL_LOC_1_SA,haver,H548NM@EMERGEPR,,MAL,NOMINAL GDP,NGDP,IMP,TOTAL,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8031,MAL_NGDP_FINAL_DOMESTIC_DEMAND_LOC_1_SA,haver,H548NDF@EMERGEPR,,MAL,NOMINAL GDP,NGDP,FINAL,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8032,MAL_NGDP_TOTAL_DOMESTIC_DEMAND_LOC_1_SA,haver,H548NDT@EMERGEPR,,MAL,NOMINAL GDP,NGDP,TOTAL,DOMESTIC_DEMAND,,,LOC,SA,0,0,Q

TRUE,FALSE,s_8033,MAL_RGDP_PRIVATE_CONS_CONTRIB_1_SA,haver,H548NCPT@EMERGEPR,,MAL,REAL GDP CONTRIBUTION,RGDP,PRIVATE,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8034,MAL_RGDP_PUBLIC_CONS_CONTRIB_1_SA,haver,H548NCGT@EMERGEPR,,MAL,REAL GDP CONTRIBUTION,RGDP,PUBLIC,CONS,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8035,MAL_RGDP_GROSSCAPFORM_CONTRIB_1_SA,haver,H548NFBT@EMERGEPR,,MAL,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8036,MAL_RGDP_GROSSCAPFORM_FIXED_CONTRIB_1_SA,haver,H548NFT@EMERGEPR,,MAL,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,FIXED,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_8037,MAL_RGDP_GROSSCAPFORM_CHINV_CONTRIB_1_SA,haver,H548NBT@EMERGEPR,,MAL,REAL GDP CONTRIBUTION,RGDP,GROSSCAPFORM,CHINV,CONTRIB,,,SA,,,Q

